Gelsemiaceae(Loganiaceae p.p.),Gelsemiaceae(Loganiaceae p.p.),,,ゲルセミウム科(マチン科 p.p.),-,"5,6,102,116"
Helwingiaceae(Cornaceae p.p.),Helwingiaceae(Cornaceae p.p.),,,ハナイカダ科(ミズキ科 p.p.),-,85
Irvingiaceae(Simaroubaceae p.p.),Irvingiaceae(Simaroubaceae p.p.),,,アービンギア科(ニガキ科 p.p.),-,"30,33,57,109"
Iteaceae(Saxifragaceae p.p.),Iteaceae(Saxifragaceae p.p.),,,ズイナ科(ユキノシタ科 p.p.),-,"101,115"
Leeaceae(Vitaceae),Leeaceae(Vitaceae),,,Leeaceae(ブドウ科),-,"7,12,30,37,39,40,50,52,69,71,96,119"
Lythraceae(incl. Sonneratiaceae/Trapaceae),Lythraceae(incl. Sonneratiaceae/Trapaceae),,,ミソハギ科(incl. Sonneratiaceae/Trapaceae),-,"7,12,52,54,61,62,64,69,94,95,104,108,111,116"
Myoporaceae(Scrophulariaceae),Myoporaceae(Scrophulariaceae),,,Myoporaceae(ゴマノハグサ科),-,62
Myrsinaceae(Primulaceae),Myrsinaceae(Primulaceae),,,Myrsinaceae(サクラソウ科),-,"13,21,45,52,63,71,90,98"
Nothofagaceae(Fagaceae p.p.),Nothofagaceae(Fagaceae p.p.),,,ナンキョクブナ科(ブナ科 p.p.),-,"23,32,63,69"
Olacaceae(in the strict sense),Olacaceae(in the strict sense),,,オラクス科(in the strict sense),-,"4,7,9,71,91,94"
Olacaceae p.p.(Aptandraceae),Olacaceae p.p.(Aptandraceae),,,オラクス科 p.p.(アプタンドラ科),-,"20,70,71,79,82,89,90,96,106,109"
Olacaceae p.p.(Coulaceae),Olacaceae p.p.(Coulaceae),,,オラクス科 p.p.(コウラ科),-,"20,70,74,76"
Olacaceae p.p.(Erythropalaceae),Olacaceae p.p.(Erythropalaceae),,,オラクス科 p.p.(エリトロパルム科),-,"4,9,35,53,106"
Olacaceae p.p.(Schoepfiaceae),Olacaceae p.p.(Schoepfiaceae),,,オラクス科 p.p.(ボロボロノキ科),-,"53,104"
Olacaceae p.p.(Strombosiaceae),Olacaceae p.p.(Strombosiaceae),,,オラクス科 p.p.(ストロンボシア科),-,"35,53,57,69,71,74,82,104"
Olacaceae p.p.(Ximeniaceae),Olacaceae p.p.(Ximeniaceae),,,オラクス科 p.p.(キシメニア科),-,"7,58,82,92"
Pandaceae(Euphorbiaceae p.p.),Pandaceae(Euphorbiaceae p.p.),,,パンダ科(トウダイグサ科 p.p.),-,"79,80,82,87,93,105,108"
Paracryphiaceae(Saxifragaceae p.p.),Paracryphiaceae(Saxifragaceae p.p.),,,パラクリフィア科(ユキノシタ科 p.p.),-,"23,63,71"
Paracryphiaceae(Sphenostemonaceae),Paracryphiaceae(Sphenostemonaceae),,,パラクリフィア科(Sphenostemonaceae),-,"14,45,52,70,100"
Passifloraceae(incl. Turneraceae),Passifloraceae(incl. Turneraceae),,,トケイソウ科(incl. Turneraceae),-,"4,6,13,16,17,43,52,53,62,63,70,82,85,91,92,93,118,119"
Paulowniaceae(Scrophulariaceae),Paulowniaceae(Scrophulariaceae),,,キリ科(ゴマノハグサ科),-,"62,70,116"
Pentaphylacaceae(Theaceae p.p.),Pentaphylacaceae(Theaceae p.p.),,,サカキ科(ツバキ科 p.p.),-,"13,18,19,21,45,52,60,69,70,71,73,82,90,95,99,104,106"
Pentastemonaceae(Stemonaceae),Pentastemonaceae(Stemonaceae),,,Pentastemonaceae(ビャクブ科),-,"11,104,110"
Peraceae(Euphorbiaceae p.p.),Peraceae(Euphorbiaceae p.p.),,,ペラ科(トウダイグサ科 p.p.),-,"14,82,86,108,112"
Phrymaceae(Scrophulariaceae),Phrymaceae(Scrophulariaceae),,,ハエドクソウ科(ゴマノハグサ科),-,"88,93"
Phyllanthaceae(Euphorbiaceae p.p.),Phyllanthaceae(Euphorbiaceae p.p.),,,コミカンソウ科(トウダイグサ科 p.p.),-,"2,5,7,13,17,18,22,25,32,33,34,35,38,47,48,49,54,57,58,59,60,61,62,63,68,70,71,73,79,80,82,83,87,89,90,93,100,101,102,103,105,108,109,110,112,118"
Picrodendraceae(Euphorbiaceae p.p.),Picrodendraceae(Euphorbiaceae p.p.),,,ピクロデンドロン科(トウダイグサ科 p.p.),-,"43,112"
Plantaginaceae(incl. Callitrichaceae),Plantaginaceae(incl. Callitrichaceae),,,オオバコ科(incl. Callitrichaceae),-,"1,5,6,45,52,53,70,86,109"
Primulaceae(incl. Myrsinaceae),Primulaceae(incl. Myrsinaceae),,,サクラソウ科(incl. Myrsinaceae),-,"2,5,7,13,19,20,21,45,47,52,63,71,80,82,87,90,93,94,96,98,100,104,105,106,108,119"
Putranjivaceae(Euphorbiaceae p.p.),Putranjivaceae(Euphorbiaceae p.p.),,,プトランジーバ科(トウダイグサ科 p.p.),-,"10,31,33,38,47,48,79,82,87,90,95,100"
Rousseaceae(Saxifragaceae p.p.),Rousseaceae(Saxifragaceae p.p.),,,ルセア科(ユキノシタ科 p.p.),-,"68,69"
Salicaceae(Flacourtiaceae p.p./incl.Scyphostegiaceae),Salicaceae(Flacourtiaceae p.p./incl.Scyphostegiaceae),,,ヤナギ科(Flacourtiaceae p.p./incl.Scyphostegiaceae),-,"7,14,26,34,35,48,52,53,58,60,69,70,71,78,82,86,87,89,91,94,95,100,104,108,110,112,116,117,118"
Santalaceae(incl. Viscaceae),Santalaceae(incl. Viscaceae),,,ビャクダン科(incl. Viscaceae),-,"5,7,9,12,15,53,58,62,74,78,79,89,94,104,105,108"
Sapindaceae(incl. Aceraceae),Sapindaceae(incl. Aceraceae),,,ムクロジ科(incl. Aceraceae),-,"2,4,10,22,23,34,35,37,39,41,45,49,50,52,60,61,62,63,65,66,67,69,70,71,79,92,101,103,107,108,109,112,118"
Schoepfiaceae(Olacaceae p.p.),Schoepfiaceae(Olacaceae p.p.),,,ボロボロノキ科(オラクス科 p.p.),-,"53,104"
Scyphostegiaceae(Salicaceae),Scyphostegiaceae(Salicaceae),,,Scyphostegiaceae(ヤナギ科),-,"52,58,86,87,89,100,110"
Simaroubaceae p.p.(Surianaceae),Simaroubaceae p.p.(Surianaceae),,,ニガキ科 p.p.(スリアナ科),-,103
Sonneratiaceae(Lythraceae),Sonneratiaceae(Lythraceae),,,Sonneratiaceae(ミソハギ科),-,"12,54,95,111"
Sparganiaceae(Typhaceae),Sparganiaceae(Typhaceae),,,Sparganiaceae(ガマ科),-,"86,108"
Sphenostemonaceae(Paracryphiaceae),Sphenostemonaceae(Paracryphiaceae),,,Sphenostemonaceae(パラクリフィア科),-,"14,45,52,70,100"
Stemonuraceae(Icacinaceae p.p.),Stemonuraceae(Icacinaceae p.p.),,,ステモヌルス科(クロタキカズラ科 p.p.),-,"23,53,70,74,83,97,100,105,110"
Strombosiaceae(Olacaceae p.p.),Strombosiaceae(Olacaceae p.p.),,,ストロンボシア科(オラクス科 p.p.),-,"28,35,53,57,69,71,74,82,104"
Taccaceae(Dioscoreaceae),Taccaceae(Dioscoreaceae),,,タシロイモ科(ヤマノイモ科),-,"104,110"
Tetramelaceae(Datiscaceae),Tetramelaceae(Datiscaceae),,,テトラメレス科(ダティスカ科),-,"51,70,71,78,80,104"
Theaceae p.p.(Tetrameristaceae),Theaceae p.p.(Tetrameristaceae),,,ツバキ科 p.p.(テトラメリスタ科),-,"23,119"
Theaceae p.p.(Pentaphylacaceae),Theaceae p.p.(Pentaphylacaceae),,,ツバキ科 p.p.(サカキ科),-,"13,18,19,21,45,52,60,69,70,71,73,82,90,95,99,104,106"
Torricelliaceae(Araliaceae p.p.),Torricelliaceae(Araliaceae p.p.),,,トリケリア科(ウコギ科 p.p.),-,"2,58,105,119"
Trapaceae(Lythraceae),Trapaceae(Lythraceae),,,Trapaceae(ミソハギ科),-,"52,108"
Turneraceae(Passifloraceae),Turneraceae(Passifloraceae),,,Turneraceae(トケイソウ科),-,70
Typhaceae(incl. Sparganiaceae),Typhaceae(incl. Sparganiaceae),,,ガマ科(incl. Sparganiaceae),-,"86,108"
Ulmaceae p.p.(Cannabaceae),Ulmaceae p.p.(Cannabaceae),,,ニレ科 p.p.(アサ科),-,"18,26,30,33,48,49,52,53,58,71,72,75,82,101,102"
Verbenaceae(in the strict sense),Verbenaceae(in the strict sense),,,クマツヅラ科(in the strict sense),-,"4,7,45,86,90,106,108,109"
Verbenaceae p.p.(Lamiaceae),Verbenaceae p.p.(Lamiaceae),,,クマツヅラ科 p.p.(シソ科),-,"3,4,5,6,7,10,26,29,35,39,44,45,46,47,49,50,52,53,58,62,63,64,65,68,69,70,71,73,75,78,79,86,88,90,93,97,103,105,106,109,110"
Vitaceae(incl. Leeaceae),Vitaceae(incl. Leeaceae),,,ブドウ科(incl. Leeaceae),-,"2,3,4,7,12,13,30,32,35,37,39,40,49,50,52,69,71,79,80,83,86,94,96,105,119"
Ximeniaceae(Olacaceae p.p.),Ximeniaceae(Olacaceae p.p.),,,キシメニア科(オラクス科 p.p.),-,"7,58,82,92"
Abelmoschus,Malvaceae,Abelmoschus,,アオイ科,-,93
Abroma,Malvaceae,Abroma,,アオイ科,-,"66,83"
Abrus,Leguminosae,Abrus,,マメ科,トウアズキ属,96
Acacia,Leguminosae,Acacia,,マメ科,アカシア属,"4,7,10,15,50,70,86,113"
Acacia pennata,Leguminosae,Acacia,Acacia pennata,マメ科,アカシア属,4
Acaena,Rosaceae,Acaena,,バラ科,-,"34,108"
Acalypha,Euphorbiaceae,Acalypha,,トウダイグサ科,エノキグサ属,"12,112"
Acalypha brachystachya,Euphorbiaceae,Acalypha,Acalypha brachystachya,トウダイグサ科,エノキグサ属,12
Acalypha lanceolata,Euphorbiaceae,Acalypha,Acalypha lanceolata,トウダイグサ科,エノキグサ属,12
Acrotrema costatum,Dilleniaceae,Acrotrema,Acrotrema costatum,ビワモドキ科,-,68
Acsmithia,Cunoniaceae,Acsmithia,,クノニア科,-,"45,68,69,70,115,116"
Actephila,Phyllanthaceae/Euphorbiaceae p.p.,Actephila,,コミカンソウ科/トウダイグサ科 p.p.,-,"59,82,90,108,112"
Actinidia,Actinidiaceae,Actinidia,,マタタビ科,マタタビ属,"5,62,72,95,98"
Actinodium,Myrtaceae,Actinodium,,フトモモ科,-,86
Acanthospermum,Asteraceae,Acanthospermum,,キク科,アメリカトゲミギク属,108
Acanthus,Acanthaceae,Acanthus,,キツネノマゴ科,ハアザミ属,"7,52,73,88"
Acanthus ebracteatus,Acanthaceae,Acanthus,Acanthus ebracteatus,キツネノマゴ科,ハアザミ属,73
Acanthus ilicifolius,Acanthaceae,Acanthus,Acanthus ilicifolius,キツネノマゴ科,ハアザミ属,73
Acer,Sapindaceae,Acer,,ムクロジ科,カエデ属,"35,60,61,67,69,109"
Aceratium,Elaeocarpaceae,Aceratium,,ホルトノキ科,-,"43,91,98"
Acranthera,Rubiaceae,Acranthera,,アカネ科,-,"31,34,58,68,93"
Acrocarpus,Leguminosae,Acrocarpus,,マメ科,-,50
Acrocephalus,Lamiaceae,Acrocephalus,,シソ科,-,86
Acronychia,Rutaceae,Acronychia,,ミカン科,-,"35,44,49,105"
Acrotrema,Dilleniaceae,Acrotrema,,ビワモドキ科,-,"39,68,93,95"
Actinodaphne,Lauraceae,Actinodaphne,,クスノキ科,-,"18,45,86,99"
Actinodaphne macrophylla,Lauraceae,Actinodaphne,Actinodaphne macrophylla,クスノキ科,-,19
Actinodaphne maingayi,Lauraceae,Actinodaphne,Actinodaphne maingayi,クスノキ科,-,45
Actinolindera,Lauraceae,Actinolindera,,クスノキ科,-,99
Actinorhytis,Arecaceae,Actinorhytis,,ヤシ科,-,"79,119"
Adansonia,Malvaceae,Adansonia,,アオイ科,アダンソニア属,49
Adenanthera,Leguminosae,Adenanthera,,マメ科,-,"50,67"
Adenia,Passifloraceae,Adenia,,トケイソウ科,-,"4,53,70,92,118"
Adenium,Apocynaceae,Adenium,,キョウチクトウ科,アデニウム属,"3,42"
Adenosma,Plantaginaceae,Adenosma,,オオバコ科,-,86
Adina,Rubiaceae,Adina,,アカネ科,タニワタリノキ属,"86,114"
Adinandra,Pentaphylacaceae,Adinandra,,サカキ科,ナガエサカキ属,"13,82"
Adinandra dumosa,Pentaphylacaceae,Adinandra,Adinandra dumosa,サカキ科,ナガエサカキ属,82
Adinauclea,Rubiaceae,Adinauclea,,アカネ科,-,86
Adonidia,Arecaceae,Adonidia,,ヤシ科,-,"2,79,119"
Adriana,Euphorbiaceae,Adriana,,トウダイグサ科,-,43
Aegialitis,Plumbaginaceae,Aegialitis,,イソマツ科,-,"30,70"
Aeginetia,Orobanchaceae,Aeginetia,,ハマウツボ科,ナンバンギセル属,"8,9,78,88"
Aegle,Rutaceae,Aegle,,ミカン科,-,"7,28,95,107"
Aegle marmelos,Rutaceae,Aegle,Aegle marmelos,ミカン科,-,95
Airyantha,Leguminosae,Airyantha,,マメ科,-,"5,113"
Aistopetalum,Cunoniaceae,Aistopetalum,,クノニア科,-,44
Aeschynanthus,Gesneriaceae,Aeschynanthus,,イワタバコ科,アエスキナンサス属,"5,6,38,45,46,73,88,93,116,117"
Alangium,Cornaceae,Alangium,,ミズキ科,ウリノキ属,"5,7,35,48,52,"
Aeschynomene,Leguminosae,Aeschynomene,,マメ科,クサネム属,32
Aetoxylon,Thymelaeaceae,Aetoxylon,,ジンチョウゲ科,-,71
Afzelia,Leguminosae,Afzelia,,マメ科,-,70
Agalmyla,Gesneriaceae,Agalmyla,,イワタバコ科,-,"5,6,39,42,46,86,93,117"
Aganope,Leguminosae,Aganope,,マメ科,-,5
Aganosma,Apocynaceae,Aganosma,,キョウチクトウ科,-,"5,6"
Agapanthus,Amaryllidaceae,Agapanthus,,ヒガンバナ科,ムラサキクンシラン属,"86,116"
Agapetes,Ericaceae,Agapetes,,ツツジ科,-,"3,60,70,104"
Agatea,Violaceae,Agatea,,スミレ科,-,"5,97,112,116"
Agathis,Araucariaceae,Agathis,,ナンヨウスギ科,-,"19,24,27,114,116"
Agave,Asparagaceae/Agavaceae,Agave,,キジカクシ科/Agavaceae,リュウゼツラン属,77
Agelaea,Connaraceae,Agelaea,,マメモドキ科,-,"5,49,73,108"
Aglaia,Meliaceae,Aglaia,,センダン科,-,"2,20,24,35,37,39,62,63,71,79,80,93,96,100,118"
Aglaia lawii,Meliaceae,Aglaia,Aglaia lawii,センダン科,-,39
Agrimonia,Rosaceae,Agrimonia,,バラ科,キンミズヒキ属,"34,108"
Agrostistachys,Euphorbiaceae,Agrostistachys,,トウダイグサ科,-,"2,16,23,30,33,47,112"
Agrostistachys indica,Euphorbiaceae,Agrostistachys,Agrostistachys indica,トウダイグサ科,-,"16,30"
Agrostistachys longifolia,Euphorbiaceae,Agrostistachys,Agrostistachys longifolia,トウダイグサ科,-,30
Agrostistachys sessilifolia,Euphorbiaceae,Agrostistachys,Agrostistachys sessilifolia,トウダイグサ科,-,2
Ahernia,Achariaceae/Flacourtiaceae p.p.,Ahernia,,アカリア科/Flacourtiaceae p.p.,-,"53,70,95"
Aidia densiflora,Rubiaceae,Aidia,Aidia densiflora,アカネ科,-,83
Aidiopsis,Rubiaceae,Aidiopsis,,アカネ科,-,"5,6,46,83"
Ailanthus,Simaroubaceae,Ailanthus,,ニガキ科,ニワウルシ属,"61,69,70,89,109"
Ailanthus integrifolia,Simaroubaceae,Ailanthus,Ailanthus integrifolia,ニガキ科,ニワウルシ属,"6153,59,62,68,69,97,104,110"
Alangium griffithii,Cornaceae,Alangium,Alangium griffithii,ミズキ科,ウリノキ属,48
Alangium salvifolium,Cornaceae,Alangium,Alangium salvifolium,ミズキ科,ウリノキ属,"5,7"
Alangium scandens,Cornaceae,Alangium,Alangium scandens,ミズキ科,ウリノキ属,5
Albertisia,Menispermaceae,Albertisia,,ツヅラフジ科,-,"5,35,95"
Albizia,Leguminosae,Albizia,,マメ科,ネムノキ属,"7,50,70"
Alchornea,Euphorbiaceae,Alchornea,,トウダイグサ科,アミガサギリ属,"35,45,69,70,74,79,112"
Alchornea borneensis,Euphorbiaceae,Alchornea,Alchornea borneensis,トウダイグサ科,アミガサギリ属,79
Alectryon,Sapindaceae,Alectryon,,ムクロジ科,-,10
Aleisanthopsis,Rubiaceae,Aleisanthopsis,,アカネ科,-,61
Aleurites,Euphorbiaceae,Aleurites,,トウダイグサ科,ククイノキ属,"35,62,63,76,95"
Alisma,Alismataceae,Alisma,,オモダカ科,サジオモダカ属,11
Allaeophania,Rubiaceae,Allaeophania,,アカネ科,-,"5,6"
Allamanda,Apocynaceae,Allamanda,,キョウチクトウ科,アリアケカズラ属,"45,93,108"
Allantospermum,Ixonanthaceae,Allantospermum,,イクソナンテス科,-,"14,110,112"
Allmania,Amaranthaceae,Allmania,,ヒユ科,-,83
Allophylus,Sapindaceae,Allophylus,,ムクロジ科,アカギモドキ属,"49,69,101"
Alocasia,Araceae,Alocasia,,サトイモ科,クワズイモ属,"20,51,68,72"
Alphandia,Euphorbiaceae,Alphandia,,トウダイグサ科,-,"62,95"
Alphitonia,Rhamnaceae,Alphitonia,,クロウメモドキ科,-,"57,63,67"
Alpinia,Zingiberaceae,Alpinia,,ショウガ科,ハナミョウガ属,"10,11,68,80,88"
Alpinia domatifera,Zingiberaceae,Alpinia,Alpinia domatifera,ショウガ科,ハナミョウガ属,10
Alseodaphne,Lauraceae,Alseodaphne,,クスノキ科,-,"14,45,99"
Alseuosmia,Alseuosmiaceae,Alseuosmia,,アルセウオスミア科,アルセウオスミア属,45
Alsomitra,Cucurbitaceae,Alsomitra,,ウリ科,-,"13,53,116"
Alsomitra suberosa,Cucurbitaceae,Alsomitra,Alsomitra suberosa,ウリ科,-,13
Alstonia,Apocynaceae,Alstonia,,キョウチクトウ科,-,"3,18,19,23,45,56,115,117"
Alstonia pneumatophora,Apocynaceae,Alstonia,Alstonia pneumatophora,キョウチクトウ科,-,3
Alstonia spatulata,Apocynaceae,Alstonia,Alstonia spatulata,キョウチクトウ科,-,45
Alternanthera,Amaranthaceae,Alternanthera,,ヒユ科,ツルノゲイトウ属,7
Altingia,Altingiaceae/Hamamelidaceae p.p.,Altingia,,フウ科/マンサク科 p.p.,-,"24,69,86,114,116"
Alysicarpus,Leguminosae,Alysicarpus,,マメ科,ササハギ属,33
Alyxia,Apocynaceae,Alyxia,,キョウチクトウ科,-,"5,6,45,46,56,67,106,113,119"
Amaracarpus,Rubiaceae,Amaracarpus,,アカネ科,-,"72,106"
Amaranthus,Amaranthaceae,Amaranthus,,ヒユ科,ヒユ属,7
Ambrosia,Asteraceae,Ambrosia,,キク科,ブタクサ属,108
Amesiodendron,Sapindaceae,Amesiodendron,,ムクロジ科,-,112
Amherstia,Leguminosae,Amherstia,,マメ科,-,80
Amischotolype,Commelinaceae,Amischotolype,,ツユクサ科,ヤンバルミョウガ属,"79,83,88,91,118"
Ammobium,Asteraceae,Ammobium,,キク科,カイザイク属,13
Amomum,Zingiberaceae,Amomum,,ショウガ科,アモムム属,"86,108,114"
Amorphophallus,Araceae,Amorphophallus,,サトイモ科,コンニャク属,"11,26,78"
Ampelocissus,Vitaceae,Ampelocissus,,ブドウ科,-,"4,35,83"
Ampelocissus elegans,Vitaceae,Ampelocissus,Ampelocissus elegans,ブドウ科,-,35
Ampelopsis,Vitaceae,Ampelopsis,,ブドウ科,ノブドウ属,"4,50,69"
Ampelopsis cantoniensis,Vitaceae,Ampelopsis,Ampelopsis cantoniensis,ブドウ科,ノブドウ属,50
Amphineurion,Apocynaceae,Amphineurion,,キョウチクトウ科,-,"5,6,54"
Amydrium,Araceae,Amydrium,,サトイモ科,-,5
Amylotheca,Loranthaceae,Amylotheca,,オオバヤドリギ科,-,"9,45,89"
Amylotheca duthieana,Loranthaceae,Amylotheca,Amylotheca duthieana,オオバヤドリギ科,-,45
Amyxa,Thymelacaceae,Amyxa,,-,-,"56,71,73,92,118"
Anacardium,Anacardiaceae,Anacardium,,ウルシ科,カシューナット属,"18,21,69"
Anacardium occidentale,Anacardiaceae,Anacardium,Anacardium occidentale,ウルシ科,カシューナット属,21
Anacolosa,Aptandraceae/Olacaceae p.p.,Anacolosa,,アプタンドラ科/オラクス科 p.p.,-,"20,70,71,79,82,89"
Anacolosa cauliflora,Aptandraceae/Olacaceae p.p.,Anacolosa,Anacolosa cauliflora,アプタンドラ科/オラクス科 p.p.,-,79
Anadendrum,Araceae,Anadendrum,,サトイモ科,-,5
Anakasia,Araliaceae,Anakasia,,ウコギ科,-,"2,47,86,114"
Anamirta,Menispermaceae,Anamirta,,ツヅラフジ科,-,"35,69,79,95"
Ananas,Bromeliaceae,Ananas,,パイナップル科,パイナップル属,"86,114"
Anangia,Cucurbitaceae,Anangia,,ウリ科,-,72
Anaphalis,Asteraceae,Anaphalis,,キク科,ヤマハハコ属,"25,117"
Anaxagorea,Annonaceae,Anaxagorea,,バンレイシ科,-,"83,89,110"
Anaxagorea javanica,Annonaceae,Anaxagorea,Anaxagorea javanica,バンレイシ科,-,89
Ancistrocladus,Ancistrocladaceae,Ancistrocladus,,ツクバネカズラ科,ツクバネカズラ属,"4,63,70,90,109"
Ancistrocladus tectorius,Ancistrocladaceae,Ancistrocladus,Ancistrocladus tectorius,ツクバネカズラ科,ツクバネカズラ属,4
Andrachne,Phyllanthaceae/Euphorbiaceae p.p.,Andrachne,,コミカンソウ科/トウダイグサ科 p.p.,-,32
Androtium,Anacardiaceae,Androtium,,ウルシ科,-,21
Anerincleistus,Melastomataceae,Anerincleistus,,ノボタン科,-,46
Angelonia,Plantaginaceae,Angelonia,,オオバコ科,アンゲロニア属,45
Anisophyllea,Anisophylleaceae,Anisophyllea,,アニソフィレア科,アニソフィレア属,"16,17,19,46,48,53,54,59,89,91,104"
Anisophyllea beccariana,Anisophylleaceae,Anisophyllea,Anisophyllea beccariana,アニソフィレア科,アニソフィレア属,53
Anisophyllea corneri,Anisophylleaceae,Anisophyllea,Anisophyllea corneri,アニソフィレア科,アニソフィレア属,16
Anisophyllea ferruginea,Anisophylleaceae,Anisophyllea,Anisophyllea ferruginea,アニソフィレア科,アニソフィレア属,16
Anisoptera,Dipterocarpaceae,Anisoptera,,フタバガキ科,-,"35,62,63,95,97,104,109,119"
Annesijoa,Euphorbiaceae,Annesijoa,,トウダイグサ科,-,"49,95"
Anneslea,Pentaphylacaceae,Anneslea,,サカキ科,-,"70,73,90,104"
Annona,Annonaceae,Annona,,バンレイシ科,バンレイシ属,"69,79,93,108,114,118,119"
Anodendron,Apocynaceae,Anodendron,,キョウチクトウ科,サカキカズラ属,"5,6,67,69,70,73,93"
Anoectochilus,Orchidaceae,Anoectochilus,,ラン科,キバナシュスラン属,91
Anogeissus,Combretaceae,Anogeissus,,シクンシ科,-,"71,86"
Anomanthodia,Rubiaceae,Anomanthodia,,アカネ科,-,"5,6"
Anomianthus,Annonaceae,Anomianthus,,バンレイシ科,-,5
Anredera,Basellaceae,Anredera,,ツルムラサキ科,アカザカズラ属,"5,11"
Anthocephalus,Rubiaceae,Anthocephalus,,アカネ科,-,"34,86,114"
Anthorrhiza,Rubiaceae,Anthorrhiza,,アカネ科,-,"3,7,10"
Anthoxanthum,Poaceae,Anthoxanthum,,イネ科,ハルガヤ属,25
Antiaris,Moraceae,Antiaris,,クワ科,-,114
Antiaropsis,Moraceae,Antiaropsis,,クワ科,-,114
Antidesma,Phyllanthaceae/Euphorbiaceae p.p.,Antidesma,,コミカンソウ科/トウダイグサ科 p.p.,ヤマヒハツ属,"34,47,57,68,79,80,87,103"
Antigonon,Polygonaceae,Antigonon,,タデ科,アサヒカズラ属,"4,90"
Antirhea,Rubiaceae,Antirhea,,アカネ科,-,"69,72"
Aphaenandra,Rubiaceae,Aphaenandra,,アカネ科,-,"5,6"
Aphanamixis,Meliaceae,Aphanamixis,,センダン科,-,"20,35,62,73,80,100,118"
Aphanamixis polystachya,Meliaceae,Aphanamixis,Aphanamixis polystachya,センダン科,-,73
Aphyllorchis,Orchidaceae,Aphyllorchis,,ラン科,タネガシマムヨウラン属,"8,78"
Apocynoideae,in Apocynaceae,Apocynoideae,,in キョウチクトウ科,-,117
Apodytes,Icacinaceae,Apodytes,,クロタキカズラ科,-,"58,103,110"
Aponogeton,Aponogetonaceae,Aponogeton,,レースソウ科,レースソウ属,20
Aporosa,Phyllanthaceae/Euphorbiaceae p.p.,Aporosa,,コミカンソウ科/トウダイグサ科 p.p.,-,"32,34,35,57,59,68,70,73,82,83,100,101,102,110,112"
Aporosa bullatissima,Phyllanthaceae/Euphorbiaceae p.p.,Aporosa,Aporosa bullatissima,コミカンソウ科/トウダイグサ科 p.p.,-,68
Aporosa frutescens,Phyllanthaceae/Euphorbiaceae p.p.,Aporosa,Aporosa frutescens,コミカンソウ科/トウダイグサ科 p.p.,-,59
Aporosa symplocoides,Phyllanthaceae/Euphorbiaceae p.p.,Aporosa,Aporosa symplocoides,コミカンソウ科/トウダイグサ科 p.p.,-,110
Aquilaria,Thymelaeaceae,Aquilaria,,ジンチョウゲ科,-,"56,76,93,100"
Arachis,Leguminosae,Arachis,,マメ科,ラッカセイ属,81
Arachnis,Orchidaceae,Arachnis,,ラン科,-,5
Aralia,Araliaceae,Aralia,,ウコギ科,タラノキ属,"40,50,69"
Aralia merrillii,Araliaceae,Aralia,Aralia merrillii,ウコギ科,タラノキ属,50
Aralidium,Torricelliaceae/Araliaceae p.p.,Aralidium,,トリケリア科/ウコギ科 p.p.,-,"2,58,105,119"
Apium,Apiaceae,Apium,,セリ科,オランダミツバ属,25
Aralidium pinnatifidum,Torricelliaceae/Araliaceae p.p.,Aralidium,Aralidium pinnatifidum,トリケリア科/ウコギ科 p.p.,-,105
Araucaria,Araucariaceae,Araucaria,,ナンヨウスギ科,ナンヨウスギ属,"19,24,76,114"
Arcangelisia,Menispermaceae,Arcangelisia,,ツヅラフジ科,-,"35,79,119"
Archidendron,Leguminosae,Archidendron,,マメ科,アカハダノキ属,"10,16,39,40,41,50,60,70,79,113"
Archidendron alatum,Leguminosae,Archidendron,Archidendron alatum,マメ科,アカハダノキ属,39
Archidendron aruense,Leguminosae,Archidendron,Archidendron aruense,マメ科,アカハダノキ属,10
Archidendron brachycarpum,Leguminosae,Archidendron,Archidendron brachycarpum,マメ科,アカハダノキ属,10
Archidendron brevipes,Leguminosae,Archidendron,Archidendron brevipes,マメ科,アカハダノキ属,10
Archidendron ellipticum,Leguminosae,Archidendron,Archidendron ellipticum,マメ科,アカハダノキ属,16
Archidendron hispidum,Leguminosae,Archidendron,Archidendron hispidum,マメ科,アカハダノキ属,39
Archidendron jiringa,Leguminosae,Archidendron,Archidendron jiringa,マメ科,アカハダノキ属,50
Archidendron pteropum,Leguminosae,Archidendron,Archidendron pteropum,マメ科,アカハダノキ属,"39,113"
